Team,tm1,tm2,Picks Recorded,Win Rate
DYNAMIKE,GALE,JACKY,42,0.630952381
BIBI,LARRY & LAWRIE,NITA,42,0.642857143
BIBI,MORTIS,NITA,42,0.357142857
BULL,RICO,SHELLY,42,0.452380952
NITA,SURGE,TICK,42,0.619047619
CORDELIUS,EL PRIMO,RICO,42,0.488095238
BUZZ,RICO,STU,41,0.414634146
GALE,NITA,STU,41,0.573170732
MAISIE,NITA,SANDY,41,0.768292683
BUZZ,JACKY,NITA,41,0.780487805
GALE,SANDY,SURGE,41,0.548780488
BIBI,SANDY,TARA,41,0.634146341
BIBI,FRANK,NITA,41,0.634146341
BULL,RICO,TARA,41,0.62195122
DYNAMIKE,MAISIE,TARA,41,0.536585366
BUZZ,EL PRIMO,RICO,41,0.56097561
NITA,SHELLY,SPIKE,41,0.475609756
CORDELIUS,FRANK,NITA,41,0.487804878
MORTIS,RICO,TARA,40,0.425
BIBI,DYNAMIKE,JACKY,40,0.6
JACKY,MAISIE,SANDY,40,0.675
ASH,GALE,NITA,40,0.575
BIBI,DYNAMIKE,TARA,40,0.5
ASH,NITA,SURGE,40,0.65
ROSA,SANDY,SURGE,40,0.6
BIBI,GALE,SANDY,40,0.6
BUZZ,CHESTER,SURGE,40,0.35
EL PRIMO,FRANK,SURGE,40,0.5
BUSTER,NITA,SURGE,40,0.6875
BULL,MAISIE,SURGE,40,0.65
FRANK,JACKY,MAISIE,40,0.5875
BUZZ,GALE,SANDY,40,0.6
GALE,JACKY,RICO,40,0.7375
RICO,ROSA,SHELLY,40,0.575
LARRY & LAWRIE,NITA,RICO,39,0.487179487
BUZZ,MAISIE,STU,39,0.58974359
NITA,SHADE,SURGE,39,0.538461538
GALE,MAISIE,SURGE,39,0.551282051
COLETTE,GALE,NITA,39,0.58974359
BIBI,CORDELIUS,DYNAMIKE,39,0.564102564
DYNAMIKE,RICO,TARA,39,0.628205128
BUZZ,RICO,ROSA,39,0.602564103
MAX,NITA,SANDY,39,0.769230769
GRIFF,JACKY,SURGE,39,0.820512821
ASH,BIBI,RICO,39,0.730769231
MORTIS,NITA,STU,39,0.435897436
DARRYL,RICO,TARA,39,0.705128205
EL PRIMO,KENJI,RICO,39,0.641025641
ASH,SHELLY,SURGE,39,0.602564103
MORTIS,NITA,SANDY,39,0.576923077
FRANK,MORTIS,RICO,39,0.538461538
EL PRIMO,GALE,SURGE,39,0.512820513
CORDELIUS,EL PRIMO,SURGE,39,0.551282051
EL PRIMO,GRIFF,RICO,39,0.602564103
RICO,SANDY,STU,39,0.564102564
DARRYL,DYNAMIKE,SURGE,39,0.653846154
FRANK,SANDY,TARA,39,0.782051282
BUZZ,COLETTE,SURGE,39,0.435897436
CORDELIUS,GALE,SURGE,39,0.397435897
COLETTE,JACKY,SURGE,38,0.434210526
BIBI,KENJI,RICO,38,0.657894737
LARRY & LAWRIE,NITA,SURGE,38,0.592105263
BARLEY,BIBI,SURGE,38,0.526315789
COLETTE,NITA,RICO,38,0.565789474
CLANCY,NITA,SURGE,38,0.526315789
BULL,SURGE,TARA,38,0.539473684
BUZZ,FRANK,RICO,38,0.605263158
COLETTE,SHELLY,SURGE,38,0.473684211
DYNAMIKE,JACKY,SHELLY,38,0.644736842
EDGAR,NITA,SURGE,38,0.421052632
EMZ,NITA,RICO,38,0.447368421
BIBI,GALE,TARA,38,0.486842105
CORDELIUS,JACKY,TARA,38,0.657894737
COLETTE,NITA,SHELLY,38,0.657894737
SPIKE,STU,SURGE,38,0.526315789
FRANK,STU,TARA,38,0.657894737
BIBI,MORTIS,TARA,38,0.657894737
LOU,NITA,SURGE,38,0.513157895
DARRYL,SHELLY,SURGE,37,0.283783784
BIBI,EL PRIMO,SHELLY,37,0.621621622
ASH,MAISIE,SURGE,37,0.540540541
BIBI,BULL,MAISIE,37,0.635135135
EL PRIMO,MAISIE,STU,37,0.72972973
FRANK,LARRY & LAWRIE,SURGE,37,0.364864865
COLETTE,NITA,SURGE,37,0.432432432
JACKY,SHELLY,STU,37,0.581081081
NITA,SPIKE,TARA,37,0.567567568
COLETTE,SURGE,TARA,37,0.405405405
BIBI,DYNAMIKE,SPIKE,37,0.513513514
BUZZ,MAISIE,SHELLY,37,0.513513514
BIBI,RICO,ROSA,37,0.648648649
GRIFF,NITA,SHELLY,37,0.540540541
COLETTE,EL PRIMO,RICO,37,0.445945946
RICO,SPIKE,TARA,37,0.621621622
CORDELIUS,GALE,RICO,37,0.486486486
COLT,FRANK,NITA,37,0.648648649
DARRYL,MAISIE,NITA,37,0.675675676
BUZZ,SHADE,SURGE,37,0.594594595
DYNAMIKE,FRANK,NITA,37,0.594594595
CORDELIUS,RICO,ROSA,37,0.689189189
BUZZ,LARRY & LAWRIE,RICO,37,0.486486486
BIBI,JESSIE,SURGE,37,0.486486486
DYNAMIKE,FRANK,SHELLY,37,0.486486486
BUZZ,EL PRIMO,SHELLY,37,0.675675676
MORTIS,RICO,STU,36,0.444444444
FRANK,GALE,SANDY,36,0.583333333
KENJI,MAISIE,NITA,36,0.583333333
LARRY & LAWRIE,NITA,STU,36,0.625
GALE,MAISIE,RICO,36,0.569444444
CLANCY,NITA,RICO,36,0.416666667
NITA,ROSA,TARA,36,0.777777778
DARRYL,NITA,SHELLY,36,0.416666667
BUZZ,SHELLY,TARA,36,0.375
GRIFF,NITA,STU,36,0.472222222
NITA,SANDY,SHELLY,36,0.486111111
LOU,SANDY,SURGE,36,0.694444444
