Team,tm1,tm2,Picks Recorded,Win Rate
BUZZ,FRANK,TARA,44,0.568181818
BULL,DOUG,ROSA,44,0.681818182
GENE,GRIFF,SURGE,44,0.613636364
BUZZ,GENE,NITA,44,0.477272727
BO,JACKY,TARA,44,0.75
GRIFF,NITA,SHELLY,43,0.511627907
EL PRIMO,FRANK,SHELLY,43,0.488372093
CORDELIUS,JACKY,RICO,43,0.627906977
BUZZ,EDGAR,SURGE,43,0.511627907
BO,JACKY,ROSA,43,0.697674419
BUZZ,GRIFF,ROSA,43,0.604651163
NITA,RICO,TARA,43,0.372093023
DOUG,RICO,TARA,43,0.581395349
BUSTER,DOUG,SHELLY,43,0.674418605
RICO,SANDY,SHELLY,43,0.325581395
BO,NITA,SHELLY,43,0.627906977
BUZZ,DOUG,GENE,43,0.627906977
GALE,RICO,TARA,43,0.604651163
GALE,GENE,RICO,43,0.302325581
BO,SURGE,TARA,43,0.790697674
BULL,GRIFF,JACKY,43,0.534883721
BULL,GENE,R-T,43,0.627906977
BUZZ,CHESTER,GENE,43,0.465116279
RICO,SPIKE,SURGE,43,0.348837209
PEARL,RICO,SHELLY,43,0.465116279
COLETTE,GENE,JACKY,43,0.534883721
JANET,RICO,TARA,43,0.511627907
BO,GRIFF,RICO,43,0.604651163
BUSTER,BUZZ,SHELLY,42,0.595238095
GENE,ROSA,TARA,42,0.69047619
EDGAR,RICO,SURGE,42,0.523809524
GALE,GENE,JACKY,42,0.476190476
BULL,COLETTE,RICO,42,0.595238095
BO,BULL,GENE,42,0.642857143
CHESTER,NITA,TARA,42,0.404761905
COLETTE,GROM,SHELLY,42,0.595238095
BO,CHESTER,SURGE,42,0.547619048
BUZZ,FRANK,GENE,42,0.666666667
BUZZ,GALE,ROSA,42,0.547619048
EDGAR,RICO,TARA,42,0.571428571
BULL,GRIFF,TARA,41,0.536585366
GENE,NITA,SURGE,41,0.365853659
DARRYL,SHELLY,TARA,41,0.658536585
CHESTER,EL PRIMO,GRIFF,41,0.390243902
BO,ROSA,SURGE,41,0.463414634
DOUG,JACKY,NITA,41,0.731707317
BO,BUZZ,SURGE,41,0.658536585
BO,DOUG,GENE,41,0.804878049
BO,BUZZ,RICO,41,0.756097561
EL PRIMO,JACKY,ROSA,41,0.609756098
GROM,R-T,SHELLY,41,0.585365854
EMZ,RICO,SHELLY,41,0.463414634
BUSTER,JANET,SHELLY,41,0.512195122
GENE,SHELLY,SPIKE,41,0.463414634
FRANK,ROSA,SURGE,41,0.487804878
BO,EL PRIMO,JACKY,41,0.634146341
BUSTER,SHELLY,TARA,41,0.682926829
BO,GALE,SHELLY,41,0.585365854
BO,DARRYL,SHELLY,41,0.707317073
BUZZ,LEON,SHELLY,41,0.585365854
JACKY,ROSA,SANDY,40,0.625
R-T,SHELLY,SURGE,40,0.475
BO,CHESTER,RICO,40,0.55
GENE,ROSA,SANDY,40,0.625
CORDELIUS,ROSA,TARA,40,0.5
GENE,GROM,RICO,40,0.45
CORDELIUS,GROM,SHELLY,40,0.6
BO,BULL,SURGE,40,0.525
CHESTER,GRIFF,ROSA,39,0.564102564
BUSTER,SURGE,TARA,39,0.564102564
EL PRIMO,RICO,SPIKE,39,0.333333333
BUZZ,DOUG,SURGE,39,0.692307692
GENE,SURGE,TARA,39,0.820512821
CROW,GENE,SHELLY,39,0.641025641
JACKY,SANDY,SHELLY,39,0.487179487
BO,BUZZ,ROSA,39,0.692307692
BO,EL PRIMO,SURGE,39,0.41025641
CHESTER,ROSA,TARA,39,0.641025641
CORDELIUS,RICO,SURGE,39,0.179487179
BIBI,RICO,SURGE,39,0.384615385
BUZZ,FRANK,ROSA,39,0.615384615
CROW,JACKY,RICO,39,0.435897436
BULL,NITA,SURGE,39,0.256410256
GRIFF,JACKY,TARA,39,0.820512821
GALE,GROM,SHELLY,39,0.615384615
BULL,GROM,TARA,39,0.58974359
BULL,BUZZ,COLETTE,39,0.41025641
GRIFF,JACKY,SURGE,39,0.41025641
DOUG,FRANK,TARA,39,0.641025641
BUZZ,R-T,RICO,39,0.435897436
BULL,BUZZ,NITA,39,0.512820513
